code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,num_assessments_submitted,avg_score,avg_days_late,num_late_submissions,avg_assessment_weight,total_clicks,num_active_days,num_active_weeks,first_active_date,last_active_date,avg_weekly_clicks,engagement_span_days,date_registration,at_risk
BBB,2014B,631081,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,11.0,75.81818181818181,0.5454545454545454,5.0,9.090909090909092,738.0,57.0,31.0,-8.0,230.0,23.806451612903224,238.0,-34.0,0
BBB,2014B,631082,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-52.0,1
BBB,2014B,631086,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,11.0,81.36363636363636,1.6363636363636365,6.0,9.090909090909092,254.0,36.0,22.0,9.0,219.0,11.545454545454545,210.0,-43.0,1
BBB,2014B,631108,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,11.0,94.0909090909091,5.545454545454546,8.0,9.090909090909092,708.0,42.0,22.0,0.0,219.0,32.18181818181818,219.0,-36.0,0
BBB,2014B,631109,F,East Anglian Region,No Formal quals,30-40%,0-35,0,60,N,11.0,85.0,-2.272727272727273,5.0,9.090909090909092,2948.0,128.0,32.0,4.0,229.0,92.125,225.0,-52.0,0
BBB,2014B,631132,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,8.0,67.75,4.0,7.0,10.0,477.0,41.0,24.0,-9.0,220.0,19.875,229.0,-52.0,1
BBB,2014B,631190,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,0.0,,,0.0,,0.0,0.0,0.0,,,,,-50.0,1
BBB,2014B,631197,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,0.0,,,0.0,,0.0,0.0,0.0,,,,,-35.0,1
BBB,2014B,631225,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,11.0,81.72727272727273,0.09090909090909091,5.0,9.090909090909092,425.0,37.0,21.0,-6.0,219.0,20.238095238095237,225.0,-20.0,0
BBB,2014B,631341,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,9.0,73.66666666666667,2.4444444444444446,8.0,9.0,155.0,16.0,11.0,13.0,161.0,14.090909090909092,148.0,-29.0,1
BBB,2014B,631354,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,4.0,82.75,5.5,3.0,6.25,222.0,14.0,10.0,-8.0,110.0,22.2,118.0,-50.0,1
BBB,2014B,631384,F,East Midlands Region,No Formal quals,20-30%,0-35,0,60,N,11.0,79.18181818181819,-5.090909090909091,5.0,9.090909090909092,430.0,73.0,29.0,-7.0,220.0,14.827586206896552,227.0,-24.0,0
BBB,2014B,631422,F,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,4.0,83.75,1.5,3.0,6.25,364.0,27.0,13.0,-9.0,134.0,28.0,143.0,-36.0,1
BBB,2014B,631441,F,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,11.0,91.81818181818181,2.3636363636363638,7.0,9.090909090909092,2025.0,103.0,31.0,-2.0,220.0,65.3225806451613,222.0,-27.0,0
BBB,2014B,631442,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,1.0,88.0,3.0,1.0,5.0,40.0,3.0,2.0,-9.0,12.0,20.0,21.0,-46.0,1
BBB,2014B,631444,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,1.0,71.0,-2.0,0.0,5.0,22.0,3.0,3.0,-8.0,20.0,7.333333333333333,28.0,-50.0,1
BBB,2014B,631445,F,Wales,Lower Than A Level,30-40%,35-55,0,60,N,11.0,64.45454545454545,-1.8181818181818181,5.0,9.090909090909092,458.0,34.0,23.0,-8.0,230.0,19.91304347826087,238.0,-50.0,0
BBB,2014B,631492,F,South East Region,HE Qualification,10-20,0-35,0,120,N,11.0,72.54545454545455,0.9090909090909091,5.0,9.090909090909092,665.0,74.0,27.0,-3.0,220.0,24.62962962962963,223.0,-46.0,0
BBB,2014B,631515,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,11.0,80.36363636363636,-2.1818181818181817,6.0,9.090909090909092,4562.0,225.0,35.0,-1.0,234.0,130.34285714285716,235.0,-27.0,0
BBB,2014B,631518,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-31.0,1
BBB,2014B,631530,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,11.0,62.81818181818182,0.7272727272727273,5.0,9.090909090909092,547.0,104.0,32.0,-9.0,234.0,17.09375,243.0,-30.0,0
BBB,2014B,631561,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,5.0,68.0,1.2,4.0,5.2,59.0,8.0,8.0,8.0,171.0,7.375,163.0,-46.0,1
BBB,2014B,631563,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,Y,6.0,83.83333333333333,4.666666666666667,5.0,4.5,121.0,12.0,10.0,12.0,147.0,12.1,135.0,-46.0,1
BBB,2014B,631610,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,4.0,80.75,5.0,4.0,6.25,132.0,9.0,8.0,2.0,91.0,16.5,89.0,-30.0,1
BBB,2014B,631613,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,11.0,77.45454545454545,1.8181818181818181,6.0,9.090909090909092,653.0,34.0,19.0,9.0,227.0,34.36842105263158,218.0,-35.0,0
BBB,2014B,631650,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,8.0,83.25,5.75,6.0,10.0,546.0,47.0,24.0,-9.0,169.0,22.75,178.0,-30.0,1
BBB,2014B,631679,F,Wales,HE Qualification,30-40%,35-55,0,120,N,10.0,92.3,1.0,5.0,8.2,539.0,89.0,31.0,-9.0,232.0,17.387096774193548,241.0,-46.0,0
BBB,2014B,631724,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,11.0,92.81818181818181,2.1818181818181817,6.0,9.090909090909092,935.0,67.0,29.0,-9.0,220.0,32.241379310344826,229.0,-35.0,0
BBB,2014B,631766,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,11.0,92.0,0.8181818181818182,5.0,9.090909090909092,4649.0,201.0,35.0,-8.0,228.0,132.82857142857142,236.0,-41.0,0
BBB,2014B,631777,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,11.0,92.18181818181819,-0.9090909090909091,5.0,9.090909090909092,727.0,50.0,26.0,-7.0,231.0,27.96153846153846,238.0,-30.0,0
BBB,2014B,631848,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,10.0,81.5,2.7,7.0,8.2,357.0,36.0,23.0,-8.0,217.0,15.521739130434783,225.0,-35.0,0
BBB,2014B,631941,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,0.0,,,0.0,,52.0,2.0,2.0,-9.0,11.0,26.0,20.0,-36.0,1
BBB,2014B,632040,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-36.0,1
BBB,2014B,632084,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,11.0,88.72727272727273,0.8181818181818182,5.0,9.090909090909092,684.0,66.0,30.0,-9.0,228.0,22.8,237.0,-36.0,0
BBB,2014B,632113,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,4.0,86.5,0.25,2.0,6.25,241.0,27.0,12.0,-7.0,81.0,20.083333333333332,88.0,-36.0,1
BBB,2014B,632148,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,9.0,81.22222222222223,1.8888888888888888,5.0,9.0,340.0,50.0,22.0,-5.0,190.0,15.454545454545455,195.0,-36.0,1
BBB,2014B,632181,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,1.0,80.0,0.0,0.0,5.0,245.0,23.0,8.0,-9.0,46.0,30.625,55.0,-19.0,1
BBB,2014B,632231,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,3.0,69.66666666666667,1.3333333333333333,2.0,8.0,90.0,14.0,7.0,-6.0,73.0,12.857142857142858,79.0,-30.0,1
BBB,2014B,632254,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,10.0,84.1,2.3,7.0,8.2,388.0,50.0,28.0,-6.0,228.0,13.857142857142858,234.0,-22.0,0
BBB,2014B,632302,F,London Region,A Level or Equivalent,10-20,35-55,0,60,Y,9.0,74.44444444444444,3.2222222222222223,6.0,9.0,462.0,29.0,15.0,-3.0,222.0,30.8,225.0,-35.0,0
BBB,2014B,632447,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,5.0,66.0,-2.8,2.0,8.6,3736.0,97.0,17.0,-9.0,103.0,219.76470588235293,112.0,-36.0,1
BBB,2014B,632454,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,10.0,80.1,2.9,7.0,8.2,312.0,23.0,17.0,-6.0,233.0,18.352941176470587,239.0,-32.0,0
BBB,2014B,632470,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,1.0,57.0,0.0,0.0,5.0,53.0,9.0,3.0,0.0,39.0,17.666666666666668,39.0,-35.0,1
BBB,2014B,632503,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,11.0,93.54545454545455,0.9090909090909091,5.0,9.090909090909092,1582.0,60.0,28.0,-9.0,233.0,56.5,242.0,-36.0,0
BBB,2014B,632536,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,2.0,87.5,0.5,1.0,3.0,176.0,7.0,4.0,-6.0,46.0,44.0,52.0,-36.0,1
BBB,2014B,632547,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,3.0,77.66666666666667,1.3333333333333333,2.0,2.3333333333333335,268.0,14.0,7.0,-7.0,80.0,38.285714285714285,87.0,-35.0,1
BBB,2014B,632574,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,1.0,59.0,-4.0,0.0,5.0,144.0,8.0,5.0,-9.0,18.0,28.8,27.0,-36.0,1
BBB,2014B,632578,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,11.0,86.63636363636364,0.0,5.0,9.090909090909092,662.0,40.0,21.0,-3.0,205.0,31.523809523809526,208.0,-30.0,0
BBB,2014B,632605,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,0.0,,,0.0,,38.0,5.0,1.0,-7.0,-1.0,38.0,6.0,-30.0,1
BBB,2014B,632618,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,5.0,76.6,-0.4,2.0,8.6,526.0,45.0,16.0,-8.0,96.0,32.875,104.0,-35.0,1
BBB,2014B,632658,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,9.0,44.333333333333336,7.111111111111111,8.0,10.88888888888889,134.0,18.0,15.0,7.0,213.0,8.933333333333334,206.0,-34.0,0
BBB,2014B,632682,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,11.0,70.0909090909091,-0.09090909090909091,6.0,9.090909090909092,171.0,14.0,14.0,1.0,205.0,12.214285714285714,204.0,-31.0,1
BBB,2014B,632704,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,11.0,70.36363636363636,1.2727272727272727,5.0,9.090909090909092,1088.0,67.0,27.0,3.0,233.0,40.2962962962963,230.0,-35.0,0
BBB,2014B,632712,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,11.0,71.45454545454545,-0.45454545454545453,5.0,9.090909090909092,96.0,9.0,8.0,10.0,231.0,12.0,221.0,-34.0,1
BBB,2014B,632752,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,9.0,77.22222222222223,2.4444444444444446,6.0,9.0,1315.0,96.0,32.0,-9.0,230.0,41.09375,239.0,-32.0,0
BBB,2014B,632823,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,11.0,79.18181818181819,1.3636363636363635,6.0,9.090909090909092,1142.0,77.0,33.0,-8.0,223.0,34.60606060606061,231.0,-29.0,0
BBB,2014B,632847,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,1.0,65.0,-2.0,0.0,5.0,68.0,9.0,4.0,-5.0,21.0,17.0,26.0,-35.0,1
BBB,2014B,632869,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,10.0,73.5,1.8,7.0,8.2,257.0,37.0,22.0,-3.0,219.0,11.681818181818182,222.0,-32.0,1
BBB,2014B,632911,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-34.0,1
BBB,2014B,633024,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,11.0,87.27272727272727,1.0909090909090908,6.0,9.090909090909092,522.0,48.0,24.0,-8.0,204.0,21.75,212.0,-31.0,0
BBB,2014B,633052,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,0.0,,,0.0,,96.0,10.0,4.0,-9.0,9.0,24.0,18.0,-31.0,1
BBB,2014B,633130,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,11.0,76.0,1.0,5.0,9.090909090909092,353.0,31.0,17.0,0.0,228.0,20.764705882352942,228.0,-29.0,0
BBB,2014B,633162,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,1.0,59.0,0.0,0.0,5.0,78.0,5.0,4.0,-9.0,40.0,19.5,49.0,-32.0,1
BBB,2014B,633193,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,6.0,61.333333333333336,3.8333333333333335,3.0,13.0,286.0,14.0,11.0,1.0,219.0,26.0,218.0,-22.0,0
BBB,2014B,633208,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,11.0,75.0,-3.090909090909091,5.0,9.090909090909092,473.0,65.0,30.0,-8.0,220.0,15.766666666666667,228.0,-32.0,0
BBB,2014B,633212,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,10.0,83.7,1.8,7.0,8.2,353.0,38.0,24.0,-7.0,210.0,14.708333333333334,217.0,-29.0,0
BBB,2014B,633228,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,6.0,77.0,6.166666666666667,4.0,7.333333333333333,174.0,30.0,12.0,-4.0,118.0,14.5,122.0,-32.0,1
BBB,2014B,633231,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,0.0,,,0.0,,8.0,2.0,1.0,-6.0,-5.0,8.0,1.0,-32.0,1
BBB,2014B,633245,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,3.0,79.66666666666667,2.0,2.0,8.0,853.0,45.0,12.0,-7.0,87.0,71.08333333333333,94.0,-32.0,1
BBB,2014B,633257,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,9.0,33.44444444444444,2.3333333333333335,6.0,9.0,454.0,40.0,23.0,-9.0,227.0,19.73913043478261,236.0,-31.0,1
BBB,2014B,633378,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,3.0,84.0,0.3333333333333333,1.0,8.0,302.0,20.0,9.0,-5.0,51.0,33.55555555555556,56.0,-32.0,1
BBB,2014B,633380,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,1.0,69.0,0.0,0.0,5.0,92.0,10.0,5.0,-8.0,37.0,18.4,45.0,-29.0,1
BBB,2014B,633386,F,Scotland,Lower Than A Level,40-50%,35-55,0,120,N,10.0,76.7,1.0,4.0,9.9,607.0,53.0,25.0,-9.0,231.0,24.28,240.0,-32.0,0
BBB,2014B,633394,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,7.0,79.42857142857143,0.42857142857142855,4.0,8.857142857142858,592.0,37.0,16.0,-7.0,128.0,37.0,135.0,-29.0,1
BBB,2014B,633462,F,South East Region,Lower Than A Level,20-30%,0-35,0,180,N,0.0,,,0.0,,23.0,5.0,3.0,-9.0,11.0,7.666666666666667,20.0,-32.0,1
BBB,2014B,633472,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,11.0,85.18181818181819,0.8181818181818182,5.0,9.090909090909092,666.0,53.0,26.0,5.0,220.0,25.615384615384617,215.0,-32.0,0
BBB,2014B,633491,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,4.0,69.0,2.75,2.0,14.75,219.0,14.0,7.0,-5.0,160.0,31.285714285714285,165.0,-29.0,1
BBB,2014B,633499,F,West Midlands Region,HE Qualification,0-10%,35-55,0,60,N,11.0,67.0,0.18181818181818182,5.0,9.090909090909092,471.0,30.0,23.0,11.0,233.0,20.47826086956522,222.0,-27.0,0
BBB,2014B,633560,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,11.0,85.72727272727273,0.45454545454545453,5.0,9.090909090909092,547.0,29.0,18.0,-2.0,217.0,30.38888888888889,219.0,-32.0,0
BBB,2014B,633570,M,South East Region,A Level or Equivalent,0-10%,35-55,0,60,N,10.0,86.1,2.9,7.0,9.5,243.0,17.0,12.0,8.0,219.0,20.25,211.0,-24.0,0
BBB,2014B,633590,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,11.0,88.54545454545455,1.2727272727272727,5.0,9.090909090909092,2029.0,113.0,30.0,2.0,231.0,67.63333333333334,229.0,-29.0,0
BBB,2014B,633599,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-24.0,1
BBB,2014B,633603,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,11.0,63.63636363636363,4.2727272727272725,10.0,9.090909090909092,567.0,58.0,26.0,-9.0,234.0,21.807692307692307,243.0,-31.0,1
BBB,2014B,633613,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-31.0,1
BBB,2014B,633646,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,11.0,77.72727272727273,1.5454545454545454,7.0,9.090909090909092,296.0,29.0,15.0,-8.0,218.0,19.733333333333334,226.0,-31.0,0
BBB,2014B,633650,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,Y,10.0,69.5,0.8,5.0,9.9,305.0,41.0,22.0,3.0,230.0,13.863636363636363,227.0,-32.0,0
BBB,2014B,633669,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,11.0,75.0909090909091,-0.5454545454545454,5.0,9.090909090909092,270.0,23.0,16.0,9.0,226.0,16.875,217.0,-31.0,0
BBB,2014B,633865,F,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,1.0,70.0,0.0,0.0,5.0,66.0,7.0,4.0,-6.0,19.0,16.5,25.0,-30.0,1
BBB,2014B,633883,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,0.0,,,0.0,,7.0,1.0,1.0,-9.0,-9.0,7.0,0.0,-24.0,1
BBB,2014B,633890,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,0.0,,,0.0,,25.0,4.0,3.0,-8.0,16.0,8.333333333333334,24.0,-31.0,1
BBB,2014B,633900,F,South Region,Lower Than A Level,50-60%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-29.0,1
BBB,2014B,633912,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-31.0,1
BBB,2014B,633929,F,South Region,Lower Than A Level,Unknown,35-55,0,60,N,10.0,72.5,3.2,5.0,9.9,1721.0,99.0,31.0,-2.0,227.0,55.516129032258064,229.0,-19.0,0
BBB,2014B,633935,F,Ireland,Lower Than A Level,Unknown,35-55,0,60,N,11.0,81.18181818181819,0.8181818181818182,5.0,9.090909090909092,245.0,27.0,16.0,12.0,220.0,15.3125,208.0,-24.0,0
BBB,2014B,634058,F,South Region,HE Qualification,90-100%,0-35,0,120,N,5.0,83.8,0.4,2.0,8.6,216.0,11.0,10.0,10.0,219.0,21.6,209.0,-31.0,0
BBB,2014B,634075,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,11.0,88.72727272727273,-1.3636363636363635,5.0,9.090909090909092,829.0,76.0,30.0,-9.0,207.0,27.633333333333333,216.0,-30.0,0
BBB,2014B,634077,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,11.0,74.54545454545455,0.8181818181818182,6.0,9.090909090909092,234.0,18.0,14.0,-6.0,220.0,16.714285714285715,226.0,-30.0,0
BBB,2014B,634164,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,7.0,86.14285714285714,1.7142857142857142,4.0,8.857142857142858,713.0,47.0,20.0,-5.0,133.0,35.65,138.0,-29.0,1
BBB,2014B,634188,F,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,11.0,67.63636363636364,0.7272727272727273,5.0,9.090909090909092,151.0,17.0,15.0,-9.0,229.0,10.066666666666666,238.0,-29.0,0
BBB,2014B,634230,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,11.0,84.63636363636364,0.36363636363636365,5.0,9.090909090909092,1298.0,66.0,29.0,-4.0,218.0,44.758620689655174,222.0,-29.0,0
BBB,2014B,634265,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,10.0,84.2,1.7,6.0,8.2,639.0,82.0,30.0,-8.0,226.0,21.3,234.0,-29.0,0
BBB,2014B,634280,M,West Midlands Region,HE Qualification,30-40%,0-35,0,120,N,11.0,82.27272727272727,-0.6363636363636364,6.0,9.090909090909092,912.0,98.0,34.0,-9.0,228.0,26.823529411764707,237.0,-30.0,0
BBB,2014B,634286,F,London Region,HE Qualification,20-30%,0-35,0,60,N,11.0,77.81818181818181,0.2727272727272727,6.0,9.090909090909092,635.0,43.0,26.0,-4.0,223.0,24.423076923076923,227.0,-30.0,0
BBB,2014B,634298,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,Y,0.0,,,0.0,,22.0,3.0,2.0,-2.0,1.0,11.0,3.0,-24.0,1
BBB,2014B,634304,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,11.0,68.72727272727273,1.2727272727272727,5.0,9.090909090909092,850.0,38.0,21.0,6.0,219.0,40.476190476190474,213.0,-24.0,0
BBB,2014B,634353,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,4.0,61.5,15.75,4.0,6.25,258.0,13.0,8.0,-3.0,82.0,32.25,85.0,-29.0,1
BBB,2014B,634373,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-30.0,1
BBB,2014B,634396,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-30.0,1
BBB,2014B,634412,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,10.0,86.9,2.0,6.0,8.2,1678.0,77.0,30.0,-5.0,233.0,55.93333333333333,238.0,-22.0,0
BBB,2014B,634428,M,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-22.0,1
BBB,2014B,634472,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,10.0,91.3,1.0,6.0,8.2,745.0,83.0,27.0,-8.0,220.0,27.59259259259259,228.0,-29.0,0
BBB,2014B,634477,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,11.0,66.45454545454545,4.545454545454546,7.0,9.090909090909092,675.0,34.0,21.0,6.0,220.0,32.142857142857146,214.0,-29.0,0
BBB,2014B,634481,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,11.0,81.36363636363636,0.2727272727272727,5.0,9.090909090909092,152.0,13.0,11.0,-6.0,192.0,13.818181818181818,198.0,-29.0,0
BBB,2014B,634483,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,10.0,76.9,2.5,7.0,8.2,2422.0,120.0,33.0,-1.0,222.0,73.39393939393939,223.0,-29.0,0
BBB,2014B,634486,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-29.0,1
BBB,2014B,634491,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,10.0,84.0,2.0,7.0,8.2,623.0,46.0,24.0,-1.0,219.0,25.958333333333332,220.0,-29.0,0
BBB,2014B,634606,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,11.0,82.54545454545455,-0.6363636363636364,5.0,9.090909090909092,465.0,42.0,26.0,0.0,213.0,17.884615384615383,213.0,-29.0,1
BBB,2014B,634615,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,0.0,,,0.0,,6.0,1.0,1.0,-2.0,-2.0,6.0,0.0,-24.0,1
BBB,2014B,634715,F,Wales,HE Qualification,40-50%,0-35,0,60,N,10.0,92.5,3.9,6.0,9.9,2035.0,105.0,33.0,-4.0,220.0,61.666666666666664,224.0,-24.0,0
BBB,2014B,634833,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,11.0,87.45454545454545,-2.272727272727273,5.0,9.090909090909092,1636.0,115.0,33.0,-9.0,229.0,49.57575757575758,238.0,-29.0,0
BBB,2014B,634851,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,11.0,93.18181818181819,1.9090909090909092,6.0,9.090909090909092,328.0,28.0,18.0,-8.0,213.0,18.22222222222222,221.0,-29.0,0
BBB,2014B,634876,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,10.0,71.5,2.2,6.0,8.2,808.0,20.0,14.0,-9.0,193.0,57.714285714285715,202.0,-22.0,0
BBB,2014B,634928,F,Wales,HE Qualification,10-20,0-35,0,60,N,10.0,70.7,7.4,9.0,8.2,1443.0,82.0,29.0,1.0,229.0,49.758620689655174,228.0,-29.0,0
BBB,2014B,634932,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,0.0,,,0.0,,3.0,1.0,1.0,-9.0,-9.0,3.0,0.0,-29.0,1
BBB,2014B,634944,F,North Region,HE Qualification,Unknown,35-55,0,60,N,11.0,76.0,1.7272727272727273,6.0,9.090909090909092,435.0,28.0,21.0,0.0,234.0,20.714285714285715,234.0,-17.0,0
BBB,2014B,634976,M,West Midlands Region,HE Qualification,40-50%,35-55,0,60,N,10.0,94.1,-0.3,5.0,9.9,321.0,26.0,17.0,-4.0,234.0,18.88235294117647,238.0,-24.0,0
BBB,2014B,635011,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,11.0,78.45454545454545,1.1818181818181819,7.0,9.090909090909092,183.0,12.0,9.0,15.0,221.0,20.333333333333332,206.0,-22.0,0
BBB,2014B,635113,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,11.0,78.63636363636364,1.0,5.0,9.090909090909092,114.0,9.0,8.0,8.0,199.0,14.25,191.0,-24.0,0
BBB,2014B,635122,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,11.0,91.27272727272727,1.3636363636363635,7.0,9.090909090909092,658.0,62.0,26.0,4.0,233.0,25.307692307692307,229.0,-28.0,0
BBB,2014B,635136,F,East Midlands Region,HE Qualification,80-90%,35-55,0,120,N,9.0,82.55555555555556,0.6666666666666666,5.0,9.0,1637.0,115.0,34.0,-6.0,230.0,48.14705882352941,236.0,-22.0,0
BBB,2014B,635173,F,Wales,HE Qualification,30-40%,0-35,0,120,N,11.0,80.0909090909091,-2.8181818181818183,5.0,9.090909090909092,768.0,75.0,30.0,-9.0,219.0,25.6,228.0,-28.0,0
BBB,2014B,635228,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,11.0,86.0,1.6363636363636365,6.0,9.090909090909092,374.0,29.0,14.0,3.0,221.0,26.714285714285715,218.0,-28.0,0
