Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Extracurricular,Avg_Exam_Score,Exam_Improvement,Study_Sleep_Ratio,Low_Score_Count,Overall_Avg_Score,Score_Variability,Attendance_Efficiency,Priority
60.08,98.24,43.22,52.51,95.97,54.5,88.74,25.6,5,7.0,1,70.72999999999999,-55.02,3.605633802816902,1,72.19666666666666,24.72849584319003,120.1675543719485,1
74.01,68.04,51.69,61.83,82.18,8.6,80.45,13.6,4,4.6,1,59.865,-16.35000000000001,2.893617021276596,0,58.79833333333334,27.131153618426676,79.44647119758591,2
59.58,64.13,92.97,67.17,95.23,55.4,71.26,13.2,2,7.5,1,78.55,28.840000000000003,1.736842105263158,0,74.36,16.16990785378816,124.80698220879488,1
60.76,42.94,89.76,93.87,86.85,49.0,81.44,20.9,6,8.9,1,66.35,46.82000000000001,2.322222222222222,1,73.97666666666666,22.15125699969793,121.75224928681148,1
98.79,68.91,97.71,57.94,61.97,70.8,78.98,9.2,5,8.0,0,83.31,28.8,1.1358024691358024,0,72.71833333333333,14.254129810923802,73.60900226068765,1
80.83,61.24,50.23,67.2,87.75,84.5,94.95,7.1,7,5.8,1,55.735,-11.010000000000003,1.2033898305084747,0,74.31166666666667,17.38794227810372,91.93574992783208,1
56.35,56.15,73.41,69.62,86.42,14.3,85.15,28.5,10,5.8,1,64.78,17.259999999999998,4.830508474576272,0,64.17500000000001,26.838927512104505,113.88642413487136,1
88.99,50.63,48.27,95.52,92.54,32.3,50.04,11.1,2,5.7,0,49.45,-2.3599999999999994,1.913793103448276,1,61.55000000000001,26.069094345603958,69.1650747274975,2
78.1,67.36,68.78,60.39,76.27,35.3,84.66,6.5,7,7.8,1,68.07,1.4200000000000017,0.8227848101265823,0,65.46,16.943783520807862,83.8156209987196,1
73.67,81.0,61.13,72.73,74.26,32.1,75.42,14.4,9,4.2,1,71.065,-19.87,3.3488372093023258,0,66.10666666666667,17.889189659307284,89.73349622189042,2
73.78,54.44,69.53,93.93,53.93,62.8,93.02,28.0,2,5.2,1,61.985,15.090000000000003,5.283018867924529,0,71.27499999999999,18.13963037109632,96.60477094063432,1
64.86,74.76,83.48,54.28,78.63,26.0,66.82,21.6,7,7.3,1,79.12,8.719999999999999,2.9189189189189197,0,63.995,21.24012970770188,98.6663583102066,2
91.85,44.35,46.4,88.38,79.84,62.2,52.45,8.1,2,8.0,1,45.375,2.049999999999997,1.0,2,62.27,18.22008561999641,67.79531845400109,2
59.93,49.49,58.24,51.14,82.82,53.1,70.26,12.6,4,8.6,1,53.865,8.75,1.4482758620689655,1,60.84166666666667,13.125828608764728,101.521219200178,2
64.55,50.72,66.97,74.77,79.96,6.0,86.56,10.9,4,5.0,0,58.845,16.25,2.1372549019607847,0,60.82999999999999,29.55859942554789,94.23702556158015,2
71.77,95.09,71.47,64.04,75.54,95.6,97.15,23.6,5,8.7,0,83.28,-23.620000000000005,2.681818181818182,0,83.14833333333333,14.512702596920624,115.8538850959082,0
55.6,50.7,65.02,67.1,53.36,89.7,82.5,13.8,4,6.4,1,57.86,14.319999999999991,2.123076923076923,0,68.06333333333333,15.520476367259697,122.41606714628296,2
81.37,48.61,43.33,57.8,50.7,61.5,69.54,7.5,2,8.7,1,45.97,-5.280000000000001,0.8522727272727274,2,55.24666666666667,9.556647250300008,67.89562082667649,2
57.59,85.2,72.94,53.17,52.1,58.8,56.22,9.2,5,6.2,0,79.07,-12.260000000000003,1.4603174603174602,0,63.07166666666668,13.195909088299551,109.51843491346878,2
57.77,85.75,98.36,68.93,92.4,44.900000000000006,65.94,10.7,6,6.0,1,92.055,12.61,1.7540983606557377,0,76.04666666666667,19.91169271223988,131.63695112803646,1
57.6,58.18,76.87,56.72,77.62,62.6,98.48,16.8,9,5.9,0,67.525,18.690000000000005,2.8000000000000003,0,71.745,15.930677010095964,124.55729166666666,1
54.66,52.36,46.1,75.06,51.58,36.4,84.45,29.4,6,7.4,1,49.23,-6.259999999999998,3.92,1,57.65833333333333,18.281912828439665,105.4854250518356,2
94.75,79.36,54.42,74.4,69.49,20.4,98.01,16.9,8,4.0,1,66.89,-24.94,4.121951219512195,0,66.01333333333334,26.45496223143527,69.67106420404573,1
70.08,62.5,91.33,90.87,94.68,0.4,70.7,29.5,8,5.4,0,76.91499999999999,28.83,5.363636363636363,0,68.41333333333333,35.7363208328259,97.62176560121765,1
74.77,60.64,66.86,92.78,55.36,44.400000000000006,75.61,21.3,9,6.7,0,63.75,6.219999999999999,3.1323529411764706,0,65.94166666666666,16.844814533460042,88.19267977352771,1
60.25,43.73,47.64,62.97,95.97,44.8,68.4,6.7,1,4.2,1,45.685,3.910000000000004,1.558139534883721,2,60.585,20.09821360220853,100.55601659751036,2
78.69,44.89,68.7,93.07,67.94,80.19999999999999,88.85,5.2,5,7.2,1,56.795,23.81,0.7123287671232877,1,73.94166666666666,17.52034636263412,93.96577286398104,1
91.85,88.5,64.97,89.87,50.15,20.0,73.88,17.7,3,7.2,0,76.735,-23.53,2.4246575342465757,0,64.56166666666667,26.434794810375717,70.29032843404102,1
90.46,44.3,96.08,75.2,83.46,60.8,97.03,28.6,3,7.9,1,70.19,51.78,3.575,1,76.145,20.676376616805957,84.17532611098828,0
78.7,41.14,52.51,56.89,93.11,35.2,97.42,27.2,3,7.7,1,46.825,11.369999999999996,3.4871794871794872,1,62.71166666666667,26.415607066025693,79.68445573909361,2
87.88,67.99,50.92,64.25,68.2,61.0,60.13,18.2,5,5.7,0,59.455,-17.069999999999993,3.1379310344827585,0,62.08166666666667,6.428154997094162,70.64368077681688,2
76.87,80.96,67.13,91.95,71.0,61.8,55.05,15.4,6,5.3,1,74.04499999999999,-13.829999999999998,2.851851851851852,0,71.315,13.353113120167896,92.77351372446988,2
71.94,82.57,58.83,77.86,72.95,42.7,96.58,28.5,6,7.7,0,70.69999999999999,-23.739999999999995,3.6538461538461537,0,71.91499999999999,18.884061798246687,99.96524881845984,1
71.27,98.25,88.72,83.87,84.02,57.0,93.8,23.9,3,6.9,0,93.485,-9.53,3.414285714285714,0,84.27666666666667,14.490955340027332,118.2498479958842,0
62.64,86.63,65.77,84.76,74.66,32.7,96.89,26.7,1,7.3,1,76.19999999999999,-20.86,3.608108108108108,0,73.56833333333331,22.680331052845474,117.44625372498932,0
75.84,41.63,79.57,69.04,69.76,94.4,56.32,9.9,10,8.5,0,60.6,37.93999999999999,1.1511627906976745,1,68.45333333333333,18.251412730708456,90.26019690576652,2
81.64,47.73,53.72,76.28,94.96,41.3,55.7,29.9,3,8.6,1,50.725,5.990000000000002,3.4367816091954024,1,61.615,20.148260222659424,75.47158255756982,2
58.93,96.38,72.48,63.51,95.09,59.0,78.57,10.5,3,6.9,1,84.43,-23.89999999999999,1.5,0,77.50500000000001,15.6855203930249,131.52044798913963,1
72.45,91.61,54.79,78.51,58.0,48.2,94.37,13.1,4,5.3,0,73.2,-36.82,2.425925925925926,0,70.91333333333334,19.894160617293373,97.8789970094318,1
79.45,69.33,58.33,70.82,90.18,98.7,61.89,20.8,2,7.8,0,63.83,-11.0,2.632911392405064,0,74.87499999999999,16.071160194584586,94.24166142227814,2
93.22,44.17,60.93,85.04,53.55,53.3,53.1,19.6,6,4.5,1,52.55,16.759999999999998,4.260869565217392,1,58.348333333333336,14.115168318750817,62.59207609239791,2
51.28,83.04,76.46,51.61,77.61,50.8,52.56,5.8,9,8.8,1,79.75,-6.5800000000000125,0.6516853932584269,0,65.34666666666668,15.17069499616503,127.43109724388977,2
77.12,68.94,50.67,81.99,86.03,95.6,85.74,18.0,3,6.1,1,59.805,-18.27,2.903225806451613,0,78.16166666666668,15.993275357682885,101.35070885200554,1
96.72,59.52,95.61,74.29,88.73,51.6,51.26,10.3,7,8.9,0,77.565,36.09,1.1444444444444446,0,70.16833333333334,19.10234060702161,72.54790460435622,1
50.5,63.04,67.57,75.25,70.66,64.6,51.92,22.6,9,8.0,1,65.30499999999999,4.529999999999994,2.790123456790124,0,65.50666666666667,7.965560034716118,129.7161716171617,2
60.16,53.82,42.62,65.16,73.03,30.9,81.91,8.2,6,8.3,1,48.22,-11.200000000000005,0.976190476190476,1,57.90666666666666,19.168876510287888,96.25443262411348,2
75.87,67.19,70.51,64.2,91.53,8.5,98.79,9.8,9,7.7,0,68.85,3.3200000000000074,1.2564102564102566,0,66.78666666666666,31.79464776761439,88.02776679407758,1
97.49,42.28,45.08,85.8,68.65,2.6,90.24,21.0,5,4.9,0,43.68,2.799999999999997,4.2,2,55.775,32.799942530437455,57.2109959995897,2
77.21,92.8,50.41,56.96,65.18,36.8,98.76,6.9,5,7.2,0,71.60499999999999,-42.39,0.9452054794520548,0,66.81833333333334,24.35373352623098,86.54103527176966,1
56.19,73.45,43.11,86.82,78.87,78.1,88.18,16.6,4,5.2,1,58.28,-30.340000000000003,3.1320754716981134,1,74.75500000000001,16.474381020238667,133.0396867770066,1
89.79,83.84,66.59,50.6,54.1,70.6,87.91,18.3,5,7.4,1,75.215,-17.25,2.44,0,68.94,15.144175117846464,76.77915135315736,1
84.1,98.37,49.24,62.38,77.52,13.9,60.58,25.4,8,4.3,1,73.805,-49.13,5.772727272727273,1,60.331666666666656,28.3744098910738,71.73801030519222,2
88.42,93.55,49.65,95.44,93.04,2.7,61.13,15.6,2,6.2,0,71.6,-43.9,2.4761904761904763,1,65.91833333333334,36.48223426089288,74.55138354821685,2
67.3,65.13,78.17,75.78,82.79,1.3,81.29,6.1,4,6.5,0,71.65,13.040000000000006,0.9242424242424242,0,64.07666666666667,31.38183274868864,95.21050024764736,1
80.53,70.59,88.38,53.57,57.7,61.0,97.06,13.6,9,5.8,0,79.485,17.789999999999992,2.305084745762712,0,71.38333333333334,17.670140538961952,88.64191398650607,1
66.28,56.54,76.04,56.74,97.26,78.60000000000001,79.19,11.5,10,6.8,0,66.29,19.500000000000007,1.6666666666666667,0,74.06166666666668,15.466232141884678,111.74059545363107,1
70.03,96.89,95.66,90.22,78.02,24.4,78.0,5.8,10,7.1,0,96.275,-1.230000000000004,0.8055555555555556,0,77.19833333333332,27.155627348059312,110.236089295064,0
98.19,41.64,70.53,53.81,50.54,3.7,85.35,13.4,1,4.3,0,56.085,28.89,3.045454545454546,1,50.928333333333335,27.908134596684647,51.86712835658757,2
76.42,98.33,87.92,95.32,71.66,84.39999999999999,59.58,7.5,5,6.2,0,93.125,-10.409999999999997,1.1904761904761905,0,82.86833333333333,14.764455176763777,108.43801797086276,0
65.03,56.16,84.98,85.2,72.25,77.6,57.7,28.0,6,5.4,1,70.57,28.820000000000007,5.090909090909091,0,72.31499999999998,12.875893367063895,111.20252191296322,1
71.37,67.2,85.39,80.81,76.86,96.9,91.16,7.4,2,5.2,0,76.295,18.19,1.3962264150943398,0,83.05333333333333,10.560552384542518,116.37009014058194,0
53.96,59.3,43.92,75.06,83.0,82.89999999999999,82.45,27.9,6,8.1,1,51.61,-15.379999999999995,3.402439024390244,1,71.10499999999999,16.14525534019205,131.77353595255744,2
70.09,90.52,43.01,78.64,59.6,7.5,56.15,24.0,7,6.2,0,66.765,-47.51,3.8095238095238098,1,55.903333333333336,29.11397098759746,79.7593570171684,2
52.7,75.17,47.13,84.25,83.14,7.0,85.97,7.4,7,4.1,0,61.150000000000006,-28.04,1.7619047619047623,1,63.77666666666666,31.35968601033286,121.01834282099937,1
53.38,64.87,94.29,71.77,79.51,90.7,88.68,11.5,5,4.9,0,79.58000000000001,29.42,2.3,0,81.63666666666667,11.617696271923569,152.93493193455726,0
57.79,76.33,45.71,97.16,66.71,87.6,80.25,5.3,6,7.8,0,61.02,-30.62,0.6708860759493671,1,75.62666666666667,17.907701881220454,130.86462479090963,1
72.58,56.93,81.76,73.55,81.93,2.9,74.0,28.4,8,7.4,0,69.345,24.830000000000005,3.786666666666666,0,61.845,30.276841810202068,85.20942408376963,1
70.43,74.33,43.72,52.86,67.4,13.3,95.73,12.0,4,6.2,1,59.025,-30.61,1.9047619047619049,1,57.89000000000001,28.3087873283191,82.19508732074401,2
96.78,75.35,53.86,83.24,83.46,35.3,81.55,23.4,8,7.8,0,64.60499999999999,-21.489999999999995,2.9620253164556964,0,68.79333333333334,19.87132372708639,71.08217951367362,1
86.72,63.93,91.07,81.0,66.88,61.4,77.57,26.6,3,5.8,1,77.5,27.139999999999997,4.508474576271187,0,73.64166666666667,11.517106262714895,84.91889606396064,1
82.14,67.22,64.64,85.39,53.03,80.0,77.45,15.1,8,7.0,0,65.93,-2.5799999999999983,2.126760563380282,0,71.28833333333333,11.889782868777152,86.78881584286988,1
75.79,40.84,58.66,75.79,91.57,61.4,57.07,24.7,2,5.6,0,49.75,17.819999999999993,4.333333333333334,1,64.22166666666666,17.426992186452217,84.73633284954039,2
73.23,79.58,43.6,72.68,91.39,64.2,88.66,21.4,4,4.2,0,61.59,-35.98,4.976744186046512,1,73.35166666666667,17.708102571045455,100.16614320178434,1
68.56,86.52,93.02,60.85,93.76,8.5,82.61,24.7,3,5.1,0,89.77,6.5,4.750000000000001,0,70.87666666666667,32.826031540024246,103.37903539478802,1
52.28,82.12,99.62,55.18,50.23,5.8,83.34,13.8,1,8.4,1,90.87,17.5,1.623529411764706,0,62.71500000000001,33.51385489614706,119.95983167559297,1
99.64,40.24,43.79,81.36,86.72,53.1,62.64,27.7,8,7.5,0,42.015,3.549999999999997,3.6447368421052633,2,61.30833333333333,19.32738411339379,61.52984076006958,2
68.19,84.4,70.08,89.49,99.91,29.8,51.28,17.4,3,7.2,1,77.24000000000001,-14.320000000000007,2.383561643835616,0,70.82666666666667,26.24581007830901,103.8666471134575,1
88.05,77.09,74.49,75.79,69.83,33.2,67.38,16.2,1,6.4,1,75.78999999999999,-2.6000000000000085,2.4923076923076923,0,66.29666666666667,16.63007837223465,75.29434033692978,1
53.83,97.04,87.01,98.49,70.53,91.8,67.95,15.7,7,7.0,1,92.025,-10.03,2.211267605633803,0,85.47000000000001,13.236161074873634,158.77763328998702,0
57.46,72.74,71.84,97.12,64.42,97.4,74.65,20.9,1,9.0,0,72.28999999999999,-0.8999999999999915,2.2967032967032965,0,79.695,14.042423936058904,138.69648451096413,1
59.03,96.35,41.93,51.51,77.02,88.69999999999999,86.75,28.5,7,5.1,1,69.14,-54.42,5.480769230769232,1,73.71,22.00488945666394,124.8687108250042,1
76.09,99.92,55.07,76.14,50.06,22.1,67.46,9.8,6,5.4,0,77.495,-44.85,1.781818181818182,0,61.79166666666666,26.267910778489156,81.20865641564814,2
50.67,84.06,47.5,63.74,66.65,87.89999999999999,97.75,7.1,7,7.1,0,65.78,-36.56,0.9861111111111112,1,74.60000000000001,18.535674792140693,147.22715610815078,1
66.12,94.05,74.7,92.09,73.89,9.2,63.76,16.6,1,6.4,0,84.375,-19.349999999999994,2.553846153846154,0,67.94833333333334,31.02874242805639,102.7651744303287,1
52.01,81.27,42.16,72.36,76.84,42.5,55.74,9.8,10,5.7,0,61.715,-39.11,1.6896551724137934,1,61.81166666666667,17.388148166687177,118.84573479459078,2
52.52,96.67,45.17,64.36,60.61,23.8,63.75,14.4,8,7.7,1,70.92,-51.5,1.8461538461538465,1,59.06,24.096474430920388,112.45239908606246,2
66.03,83.85,88.99,58.35,50.53,51.6,73.97,10.0,5,8.0,1,86.41999999999999,5.140000000000001,1.234567901234568,0,67.88166666666666,16.70115495008254,102.80428088242716,1
71.16,90.81,90.0,77.36,79.27,30.4,93.0,29.2,4,6.5,0,90.405,-0.8100000000000023,4.424242424242425,0,76.80666666666666,23.631903576873924,107.93516957091998,0
51.31,83.57,84.81,70.3,57.94,5.5,54.62,21.7,1,6.8,1,84.19,1.240000000000009,3.1449275362318843,0,59.45666666666667,29.25350486124127,115.87734684596896,2
96.65,95.23,65.02,79.43,74.84,11.1,78.01,23.0,1,8.0,1,80.125,-30.210000000000008,2.8395061728395063,0,67.27166666666666,29.197298105589613,69.603379893085,1
79.01,82.75,72.32,72.47,85.89,77.9,80.38,10.2,2,8.6,1,77.535,-10.430000000000009,1.1724137931034484,0,78.61833333333334,5.496149258041186,99.50428215837658,1
60.55,76.15,84.19,62.3,77.13,61.4,52.75,9.9,10,6.3,1,80.17,8.039999999999992,1.5468750000000002,0,68.98666666666666,11.955475175277089,113.93338838425544,2
52.81,85.45,76.57,92.55,94.09,8.100000000000001,81.61,9.8,6,8.1,0,81.00999999999999,-8.88000000000001,1.1951219512195124,0,73.06166666666667,32.49879161856125,138.34816638262956,0
80.72,48.24,61.2,56.26,99.44,34.6,58.76,25.0,1,6.9,0,54.72,12.96,3.571428571428572,1,59.75,21.705121054718862,74.0213082259663,2
94.46,86.52,43.71,70.3,66.36,65.19999999999999,82.27,26.8,7,5.9,1,65.115,-42.81,4.466666666666667,1,69.05999999999999,15.13740664711099,73.11031124285411,2
51.22,59.19,61.23,77.51,96.19,92.0,70.46,15.6,10,7.3,0,60.21,2.039999999999999,2.1081081081081083,0,76.09666666666666,15.474370638790669,148.5682676038006,1
65.08,46.69,44.22,95.9,94.78,21.4,71.45,20.1,5,6.6,1,45.455,-2.469999999999999,3.0000000000000004,2,62.406666666666666,30.0364216688118,95.8922351977054,2
73.64,87.05,45.21,68.35,60.01,59.5,70.66,16.3,1,6.0,0,66.13,-41.84,2.672131147540984,1,65.13,13.972497271425746,88.4437805540467,2
98.27,96.79,70.48,87.12,58.46,68.89999999999999,98.43,20.9,5,6.4,0,83.635,-26.31,3.215384615384615,0,80.03,16.43210272606644,81.43889284623997,0
53.83,98.17,96.11,77.82,81.76,5.300000000000001,80.97,18.7,2,4.2,1,97.14,-2.0600000000000023,4.348837209302325,0,73.355,34.39077129114728,136.27159576444362,0
83.35,60.79,43.3,53.67,53.76,18.0,59.89,7.5,2,5.5,0,52.045,-17.490000000000002,1.3392857142857144,1,48.23499999999999,16.075082270396006,57.87042591481704,2
77.65,58.04,52.57,83.93,83.33,74.7,96.4,20.5,5,4.8,1,55.305,-5.469999999999999,4.183673469387756,0,74.82833333333333,16.71976963557413,96.36617299849752,1
59.89,75.64,81.18,51.41,88.34,94.7,67.4,27.5,7,4.3,1,78.41,5.540000000000006,6.250000000000001,0,76.445,15.532981362249814,127.64234429787945,1
75.04,80.55,73.31,99.07,80.62,3.9,95.94,6.0,10,7.7,0,76.93,-7.239999999999995,0.7692307692307693,0,72.23166666666667,34.90650221186114,96.2575515280739,0
63.94,67.29,62.38,72.97,61.57,35.2,88.14,28.9,3,5.7,1,64.83500000000001,-4.910000000000004,4.982758620689655,0,64.59166666666667,17.37753425163267,101.01918465227818,1
50.8,75.21,51.43,54.22,69.17,53.8,89.8,13.6,7,5.4,1,63.31999999999999,-23.779999999999998,2.4727272727272727,0,65.605,15.233319730117922,129.14370078740157,2
95.12,68.56,72.55,80.93,66.77,78.4,92.14,26.0,8,7.0,0,70.555,3.989999999999995,3.661971830985916,0,76.55833333333334,9.39300892508182,80.48605270535464,1
66.24,98.1,76.3,97.55,54.29,41.900000000000006,95.41,29.6,5,4.8,0,87.19999999999999,-21.8,6.040816326530614,0,77.25833333333333,24.30754731902556,116.6339573268921,0
53.22,43.62,85.18,66.44,89.07,3.5,63.25,19.3,6,8.2,1,64.4,41.56000000000001,2.3253012048192776,1,58.51,31.55429352718897,109.93987222848553,2
99.79,70.98,79.01,79.53,81.56,6.0,94.61,19.6,7,8.4,1,74.995,8.030000000000001,2.3058823529411767,0,68.61500000000001,31.61245877814632,68.75939472893076,1
70.35,55.86,61.14,67.38,78.04,87.69999999999999,77.0,25.1,6,4.3,1,58.5,5.280000000000001,5.704545454545456,0,71.18666666666667,11.864115081482757,101.18929163705285,2
63.44,50.81,79.49,50.36,61.76,18.2,58.86,6.2,6,6.8,0,65.15,28.679999999999996,0.8985507246376813,0,53.24666666666667,20.175420359106937,83.93232450609501,2
54.8,46.32,79.83,95.03,84.87,81.0,71.79,9.6,5,4.8,1,63.075,33.51,1.959183673469388,1,76.47333333333334,16.599812850350652,139.54987834549885,1
84.11,81.73,59.89,67.26,98.63,61.8,81.05,24.4,5,5.6,1,70.81,-21.840000000000003,4.280701754385965,0,75.06,14.850659244626144,89.2402805849483,1
75.13,85.25,85.36,97.59,93.3,95.8,76.86,7.6,6,8.6,0,85.305,0.1099999999999994,0.8735632183908046,0,89.02666666666669,7.914613488141203,118.49682772083946,0
88.71,62.46,45.59,69.89,74.32,50.8,82.24,17.2,4,8.4,1,54.025000000000006,-16.869999999999997,2.023529411764706,1,64.21666666666667,14.0652062433036,72.38943373539249,2
51.2,92.93,94.87,80.37,97.42,76.5,69.87,24.2,3,5.8,1,93.9,1.9399999999999975,4.101694915254238,0,85.32666666666667,11.28292278918307,166.65364583333334,0
89.45,71.38,65.43,98.7,67.72,28.9,94.46,7.1,10,8.4,1,68.405,-5.949999999999989,0.8352941176470587,0,71.09833333333333,25.02774973238039,79.48388298863424,1
86.15,53.92,50.07,54.75,69.09,50.6,81.89,12.1,2,5.6,0,51.995000000000005,-3.8500000000000014,2.12280701754386,0,60.053333333333335,12.753642094188884,69.70787386341652,2
66.33,55.3,41.65,81.46,60.51,54.7,83.36,17.5,1,6.2,0,48.475,-13.65,2.7777777777777777,1,62.82999999999999,16.403233827510963,94.72335293230816,2
59.16,60.63,40.09,84.15,55.72,65.5,93.96,6.9,2,6.0,1,50.36,-20.54,1.1311475409836067,1,66.675,19.568054323309717,112.70283975659228,2
86.65,89.62,44.21,93.49,84.52,72.0,95.16,25.2,10,5.7,1,66.915,-45.41,4.344827586206897,1,79.83333333333333,19.33669016834749,92.13310251971532,1
68.58,54.51,41.78,80.09,83.98,26.4,94.55,6.3,9,6.7,0,48.145,-12.729999999999997,0.9264705882352942,1,63.55166666666667,26.787062113390984,92.6679303975892,2
88.93,73.73,90.57,56.18,96.57,24.4,80.09,18.2,5,7.9,1,82.15,16.83999999999999,2.275,0,70.25666666666666,26.513271896668407,79.00221147719178,1
54.97,47.49,87.21,77.06,84.92,27.4,71.68,20.6,4,8.4,1,67.35,39.71999999999999,2.423529411764706,1,65.96,23.643125850868365,119.99272330362017,1
80.31,99.77,86.46,98.63,72.9,5.2,62.96,11.3,8,6.3,0,93.115,-13.310000000000002,1.7656250000000002,0,70.98666666666666,35.29314928802283,88.39081891005685,1
94.47,65.84,51.6,70.62,74.64,26.1,54.14,25.4,10,6.5,1,58.72,-14.240000000000002,3.8484848484848486,0,57.156666666666666,17.702101193549503,60.502452277619,2
67.73,98.46,59.35,67.71,97.74,61.8,81.41,6.0,9,5.2,0,78.905,-39.10999999999999,1.1320754716981132,0,77.745,17.52520327984814,114.78665288646096,1
55.39,65.9,54.11,91.24,84.97,93.4,99.8,11.3,8,4.8,1,60.005,-11.790000000000006,2.3061224489795924,0,81.57000000000001,17.75922971302528,147.2648492507673,0
88.93,43.96,72.66,78.76,77.56,37.9,53.39,10.0,1,4.1,0,58.31,28.7,2.3809523809523814,1,60.70499999999999,17.92745575925374,68.26155403126053,2
54.02,84.54,87.47,72.78,90.2,98.8,81.82,11.2,1,7.8,1,86.005,2.9299999999999926,1.4177215189873418,0,85.935,8.694687458442655,159.07997038134025,0
55.15,71.64,56.84,84.94,90.69,92.5,70.13,12.5,9,6.3,0,64.24000000000001,-14.799999999999995,1.953125,0,77.79,13.923485195883966,141.0516772438803,1
82.66,76.55,84.21,85.85,71.66,45.7,84.99,21.4,10,5.9,1,80.38,7.659999999999997,3.5666666666666664,0,74.82666666666667,15.324585040602782,90.52342930881522,0
72.69,71.72,66.06,74.89,66.39,71.6,73.14,18.7,1,8.9,0,68.89,-5.659999999999997,2.077777777777777,0,70.63333333333333,3.61771014132789,97.1706332828908,1
90.13,52.52,63.79,92.33,96.43,20.5,83.08,24.8,1,4.9,1,58.155,11.269999999999996,4.96,0,68.10833333333333,28.77900027218921,75.56677391915382,1
74.3,56.42,97.81,99.02,53.72,61.4,96.56,14.2,5,8.5,1,77.11500000000001,41.39,1.6511627906976745,0,77.48833333333333,22.396223267923247,104.29116195603407,0
71.19,59.34,45.85,88.5,52.28,2.8000000000000003,69.94,23.2,2,8.6,0,52.595,-13.490000000000002,2.666666666666667,1,53.11833333333334,28.840964211805865,74.61488036709277,2
85.94,70.26,96.93,59.76,95.65,3.8,56.8,10.1,1,7.9,0,83.595,26.67,1.2625,0,63.866666666666674,34.11464768492659,74.31541385462727,1
85.76,56.62,61.51,81.76,69.32,37.3,69.24,24.2,3,7.6,1,59.065,4.890000000000001,3.1428571428571432,0,62.625,15.055818476589046,73.02355410447761,2
