id_student,code_module,code_presentation,avg_weekly_clicks,clicks_trend,active_weeks_ratio,has_vle_activity,prior_avg_score,num_of_prev_attempts,studied_credits,cluster,cluster_label
261205,FFF,2013J,15.5,-16.11111111111111,1.0,1,77.1392654670939,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
261265,CCC,2014B,76.0,5.238095238095241,1.0,1,63.00998240880143,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
261265,FFF,2014B,62.90476190476191,7.450000000000003,1.0,1,74.52541132979277,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
261332,BBB,2013J,26.2,-4.666666666666668,1.0,1,79.3052790346908,0,60,0,High-Performing Low-Engagement Light-Workload Studier
261335,FFF,2013B,60.2,-55.794117647058826,1.0,1,79.33439603599689,0,60,0,High-Performing Low-Engagement Light-Workload Studier
261342,GGG,2014B,20.08333333333333,-20.818181818181817,1.0,1,74.10692356956402,0,30,0,High-Performing Low-Engagement Light-Workload Studier
261466,BBB,2013J,54.583333333333336,-55.114285714285714,1.0,1,82.43657682187094,0,60,0,High-Performing Low-Engagement Light-Workload Studier
261495,DDD,2013J,69.65625,-35.7741935483871,1.0,1,57.731952152707706,0,90,5,Struggling Low-Engagement Studier
261525,FFF,2013J,66.14285714285714,-69.07692307692308,1.0,1,77.56963273354695,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
261615,CCC,2014B,115.6842105263158,-102.37837837837836,1.0,1,74.3891490754681,0,60,1,High-Performing Engaged Fading-Effort Studier
261718,GGG,2013J,24.65,-24.894736842105264,1.0,1,81.1567970607305,0,30,0,High-Performing Low-Engagement Light-Workload Studier
261863,FFF,2014J,22.0,-20.90909090909091,1.0,1,74.57364245234415,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
262011,AAA,2013J,38.07142857142857,-15.629629629629626,1.0,1,67.91966073983242,0,60,0,High-Performing Low-Engagement Light-Workload Studier
262025,FFF,2014J,97.46875,-89.25806451612904,1.0,1,92.83751234468777,0,60,1,High-Performing Engaged Fading-Effort Studier
262294,BBB,2013B,57.05882352941177,7.375,1.0,1,50.60717674970344,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
262385,CCC,2014J,37.44444444444444,-36.80769230769231,1.0,1,90.77119816789225,0,60,0,High-Performing Low-Engagement Light-Workload Studier
262391,CCC,2014B,35.61538461538461,-37.5,1.0,1,60.51016773044382,0,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
262394,FFF,2014J,63.57692307692308,-65.08,1.0,1,62.888931296106726,0,60,5,Struggling Low-Engagement Studier
262396,DDD,2013B,27.33333333333333,-31.6,1.0,1,64.84804442298406,0,60,5,Struggling Low-Engagement Studier
262403,FFF,2013J,112.47368421052632,-112.43243243243244,1.0,1,70.11000913524484,0,120,1,High-Performing Engaged Fading-Effort Studier
262454,BBB,2013B,17.761904761904763,-17.6,1.0,1,74.34882458716977,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
262639,BBB,2013J,16.178571428571427,-3.2962962962962976,1.0,1,78.45248591278003,0,60,0,High-Performing Low-Engagement Light-Workload Studier
262741,BBB,2013B,59.18181818181818,-60.0,1.0,1,74.97335287290804,0,60,0,High-Performing Low-Engagement Light-Workload Studier
262934,AAA,2013J,61.71794871794872,-62.31578947368421,1.0,1,77.31966073983241,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263150,CCC,2014J,18.875,-17.0,1.0,1,75.5410139145665,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263251,AAA,2014J,75.3030303030303,-74.5625,1.0,1,73.11973597359736,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263341,GGG,2014J,29.483870967741936,-27.366666666666667,1.0,1,77.22537626237866,0,30,0,High-Performing Low-Engagement Light-Workload Studier
263448,BBB,2014J,62.5,-60.84,1.0,1,83.24763449580968,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263499,BBB,2013B,180.0810810810811,-184.05555555555557,1.0,1,72.00650583106099,0,325,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
263524,DDD,2013B,47.6,85.68421052631578,1.0,1,49.19612627389064,0,60,5,Struggling Low-Engagement Studier
263524,DDD,2013J,8.166666666666666,-8.6,1.0,1,69.36482509249916,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
263543,AAA,2014J,40.87179487179487,-33.73684210526316,1.0,1,79.3030693069307,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263697,FFF,2013B,41.41666666666666,-33.18181818181818,1.0,1,78.98920449880961,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263862,FFF,2014J,62.62162162162162,-49.97222222222222,1.0,1,89.08905455247998,0,60,0,High-Performing Low-Engagement Light-Workload Studier
263952,AAA,2014J,41.25714285714286,-31.147058823529413,1.0,1,82.2030693069307,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264106,BBB,2014B,14.090909090909092,-14.4,1.0,1,65.36327936253358,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
264151,CCC,2014J,34.148148148148145,-32.34615384615385,1.0,1,80.05109722589044,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264152,BBB,2013J,86.35,-76.25641025641026,1.0,1,74.88721863104216,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
264159,CCC,2014B,50.92592592592592,-45.61538461538461,1.0,1,77.7891490754681,0,30,0,High-Performing Low-Engagement Light-Workload Studier
264164,FFF,2013J,48.875,-49.95652173913044,1.0,1,88.10626334399905,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264298,FFF,2014B,42.0,-37.91666666666666,1.0,1,82.33996072655867,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264694,BBB,2014J,47.1875,77.66666666666666,1.0,1,80.9127241596828,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264715,CCC,2014J,88.65714285714286,-75.82352941176471,1.0,1,77.88525347864163,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264723,DDD,2014B,68.60714285714286,-63.888888888888886,1.0,1,83.8319968611295,0,60,0,High-Performing Low-Engagement Light-Workload Studier
264744,BBB,2013J,18.55555555555556,-18.58823529411765,1.0,1,76.94368688501041,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
264845,CCC,2014J,27.03333333333333,-14.517241379310343,1.0,1,47.9373912079833,0,30,5,Struggling Low-Engagement Studier
265112,FFF,2013B,139.27777777777777,-138.11428571428573,1.0,1,78.11914832074918,0,120,1,High-Performing Engaged Fading-Effort Studier
265170,BBB,2013J,44.09090909090909,-33.1,1.0,1,81.7289592760181,0,60,0,High-Performing Low-Engagement Light-Workload Studier
265268,FFF,2013J,113.475,-115.35897435897436,1.0,1,78.39713936612507,1,120,1,High-Performing Engaged Fading-Effort Studier
265466,BBB,2014J,37.67741935483871,-32.733333333333334,1.0,1,81.64287645309543,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
265497,FFF,2014J,60.75,-61.96296296296296,1.0,1,91.4688938289943,0,60,0,High-Performing Low-Engagement Light-Workload Studier
265769,EEE,2013J,52.66666666666666,-53.91304347826087,1.0,1,84.24057040379498,0,90,0,High-Performing Low-Engagement Light-Workload Studier
265855,FFF,2013B,233.33333333333331,-232.8,1.0,1,75.75298670458756,0,60,1,High-Performing Engaged Fading-Effort Studier
265958,BBB,2013B,48.833333333333336,-57.4,1.0,1,80.03179122182681,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
265958,BBB,2014B,10.909090909090908,-9.8,1.0,1,78.7555978793549,4,180,3,Average-Performing Low-Engagement Repeat-Attempter Studier
265978,FFF,2013J,66.21052631578948,260.5,1.0,1,74.26431408954979,0,60,4,Average-Performing Engaged Increasing-Effort Studier
266040,CCC,2014B,58.625,-48.71428571428571,1.0,1,70.51016773044381,0,60,0,High-Performing Low-Engagement Light-Workload Studier
266040,EEE,2014B,51.142857142857146,-49.16666666666666,1.0,1,79.74578177727784,0,60,0,High-Performing Low-Engagement Light-Workload Studier
266097,CCC,2014J,99.16666666666669,-39.8,1.0,1,75.5410139145665,0,30,0,High-Performing Low-Engagement Light-Workload Studier
266286,DDD,2013J,65.74285714285715,-65.61764705882354,1.0,1,64.7801631348806,0,60,5,Struggling Low-Engagement Studier
266331,BBB,2013J,31.8,-28.61764705882353,1.0,1,87.81009774539187,0,90,0,High-Performing Low-Engagement Light-Workload Studier
266450,DDD,2013B,36.45454545454545,-32.4375,1.0,1,53.39644553393691,0,60,5,Struggling Low-Engagement Studier
266514,DDD,2013B,42.76315789473684,-42.891891891891895,1.0,1,72.3067120592,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
266524,AAA,2014J,19.944444444444443,-7.352941176470587,1.0,1,53.31973597359736,0,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
266536,FFF,2014B,123.42857142857144,46.22222222222223,1.0,1,89.71379516817662,0,60,0,High-Performing Low-Engagement Light-Workload Studier
266558,CCC,2014B,44.84615384615385,-43.16666666666666,1.0,1,37.67344515362921,0,90,5,Struggling Low-Engagement Studier
266558,DDD,2013J,14.0,-12.75,1.0,1,63.28241254624958,0,90,5,Struggling Low-Engagement Studier
266559,FFF,2013B,26.428571428571427,-29.666666666666668,1.0,1,77.97840899761924,1,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
266564,BBB,2013J,20.772727272727277,22.23809523809524,1.0,1,81.5010789863731,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
266626,GGG,2013J,32.95652173913044,-27.136363636363637,1.0,1,80.21123898374277,0,30,0,High-Performing Low-Engagement Light-Workload Studier
266744,BBB,2013J,21.875,-22.266666666666666,1.0,1,77.7289592760181,0,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
266744,BBB,2014B,5.833333333333333,-2.2,1.0,1,77.59338412189254,1,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
266757,DDD,2013B,36.388888888888886,-18.411764705882355,1.0,1,69.36601480766136,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
266915,CCC,2014B,73.0,134.0,1.0,1,71.02033546088764,0,60,4,Average-Performing Engaged Increasing-Effort Studier
266915,EEE,2013J,35.54545454545455,-29.200000000000003,1.0,1,68.3144741409233,0,60,0,High-Performing Low-Engagement Light-Workload Studier
266922,DDD,2014B,25.33333333333333,-11.76923076923077,1.0,1,83.5393306428729,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
267118,CCC,2014B,15.375,-16.428571428571427,1.0,1,71.02033546088764,0,90,0,High-Performing Low-Engagement Light-Workload Studier
267118,DDD,2014B,32.0,8.399999999999999,1.0,1,69.32531450011035,0,90,0,High-Performing Low-Engagement Light-Workload Studier
267118,DDD,2014J,3.0,0.0,1.0,1,72.63423627854205,1,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
267602,FFF,2013B,166.55263157894737,-167.97297297297297,1.0,1,93.92596349631435,0,60,1,High-Performing Engaged Fading-Effort Studier
267619,CCC,2014J,52.64102564102564,-50.94736842105263,1.0,1,71.8082027829133,0,90,0,High-Performing Low-Engagement Light-Workload Studier
267761,BBB,2013B,24.185185185185187,-11.615384615384617,1.0,1,81.47739450940519,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
267871,DDD,2013J,26.48,-11.958333333333332,1.0,1,74.81111551583297,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
267961,EEE,2014B,70.4,-27.214285714285708,1.0,1,87.87289088863892,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
268018,CCC,2014B,63.523809523809526,-63.55,1.0,1,69.83841719855525,0,60,0,High-Performing Low-Engagement Light-Workload Studier
268018,CCC,2014J,35.0,-33.142857142857146,1.0,1,65.77050695728326,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
268073,AAA,2013J,86.75675675675676,-88.13888888888889,1.0,1,70.88632740649908,0,90,1,High-Performing Engaged Fading-Effort Studier
268143,DDD,2014J,34.54054054054054,-29.333333333333336,1.0,1,78.93626160197924,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
268153,FFF,2013J,85.26829268292683,-86.375,1.0,1,71.81392928916499,0,90,1,High-Performing Engaged Fading-Effort Studier
268301,BBB,2014B,32.96551724137931,-7.214285714285715,1.0,1,85.12054978123543,0,75,0,High-Performing Low-Engagement Light-Workload Studier
268391,GGG,2013J,44.785714285714285,85.3076923076923,1.0,1,65.9797569519487,0,30,0,High-Performing Low-Engagement Light-Workload Studier
268589,BBB,2013J,78.38888888888889,-61.08571428571429,1.0,1,71.20051228183581,0,90,0,High-Performing Low-Engagement Light-Workload Studier
268649,FFF,2014B,62.26923076923077,-55.400000000000006,1.0,1,84.65265095729013,0,90,0,High-Performing Low-Engagement Light-Workload Studier
268733,AAA,2013J,13.428571428571429,-10.153846153846152,1.0,1,60.2158185162477,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
268817,DDD,2013J,73.6923076923077,-78.75,1.0,1,72.79723763874874,0,90,0,High-Performing Low-Engagement Light-Workload Studier
268823,FFF,2014J,43.75,64.33333333333333,1.0,1,83.36046367851623,0,60,0,High-Performing Low-Engagement Light-Workload Studier
268845,FFF,2014B,66.38888888888889,-69.23529411764706,1.0,1,67.89330715103911,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
268915,DDD,2014B,57.0,-54.44444444444444,1.0,1,69.32531450011035,0,60,0,High-Performing Low-Engagement Light-Workload Studier
269065,DDD,2013J,39.63636363636363,-37.0,1.0,1,69.59447527749748,0,90,0,High-Performing Low-Engagement Light-Workload Studier
269076,BBB,2013B,73.125,-77.85714285714286,1.0,1,79.09537366548042,1,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
269082,BBB,2013J,57.42105263157895,-52.810810810810814,1.0,1,95.02514103543514,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
269204,BBB,2013J,50.02857142857143,-24.735294117647054,1.0,1,91.50479471508883,0,60,0,High-Performing Low-Engagement Light-Workload Studier
269220,EEE,2014J,50.0,-39.2258064516129,1.0,1,85.2405872327239,0,60,0,High-Performing Low-Engagement Light-Workload Studier
269243,FFF,2013B,120.52777777777776,-84.88571428571429,1.0,1,74.84292477577563,2,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
269245,FFF,2013J,67.44444444444444,-60.125,1.0,1,68.56963273354695,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
269388,CCC,2014J,44.52173913043478,-44.45454545454545,1.0,1,64.71776389255712,0,90,5,Struggling Low-Engagement Studier
269508,FFF,2013J,70.68571428571428,-66.58823529411765,1.0,1,92.46843265616836,0,60,0,High-Performing Low-Engagement Light-Workload Studier
269510,BBB,2014J,26.58333333333333,-1.7272727272727266,1.0,1,80.51787645309543,0,60,0,High-Performing Low-Engagement Light-Workload Studier
269575,DDD,2014J,60.794117647058826,-58.51515151515152,1.0,1,90.11126160197922,0,60,0,High-Performing Low-Engagement Light-Workload Studier
269584,FFF,2014J,45.58064516129032,-45.03333333333333,1.0,1,71.85296147888691,0,90,0,High-Performing Low-Engagement Light-Workload Studier
269593,FFF,2013B,26.25,-27.714285714285715,1.0,1,67.98920449880961,0,80,0,High-Performing Low-Engagement Light-Workload Studier
269676,CCC,2014B,124.16666666666669,-116.4,1.0,1,53.630083865221906,0,90,1,High-Performing Engaged Fading-Effort Studier
269676,DDD,2013B,83.8157894736842,-85.05405405405405,1.0,1,80.90923373779654,0,70,1,High-Performing Engaged Fading-Effort Studier
269677,FFF,2013B,108.33333333333331,-153.5,1.0,1,77.97840899761924,1,120,1,High-Performing Engaged Fading-Effort Studier
269730,FFF,2014B,122.66666666666669,-118.97142857142858,1.0,1,85.39938799507098,0,60,1,High-Performing Engaged Fading-Effort Studier
269764,EEE,2013J,29.535714285714285,-29.59259259259259,1.0,1,84.7096494272822,0,215,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
269856,DDD,2014J,28.07894736842105,-25.75675675675676,1.0,1,55.20848382420146,0,60,5,Struggling Low-Engagement Studier
270393,DDD,2013J,28.484848484848484,-13.90625,1.0,1,83.38016313488059,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
270421,FFF,2014J,156.17391304347825,-161.1818181818182,1.0,1,85.51482415324956,2,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
270435,DDD,2013B,53.45454545454545,-53.3,1.0,1,43.73202961532271,0,90,5,Struggling Low-Engagement Studier
270468,DDD,2013B,56.0,126.0,1.0,1,69.69608884596813,0,60,4,Average-Performing Engaged Increasing-Effort Studier
270493,DDD,2013J,38.0,45.5,1.0,1,74.53149175916583,0,60,0,High-Performing Low-Engagement Light-Workload Studier
270502,DDD,2014J,13.857142857142858,-7.0588235294117645,1.0,1,84.32237271309033,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
270567,BBB,2013B,22.02777777777778,-17.514285714285716,1.0,1,76.82977546178614,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
270638,EEE,2013J,59.51351351351352,-60.138888888888886,1.0,1,80.40723707046165,0,60,0,High-Performing Low-Engagement Light-Workload Studier
270646,BBB,2013J,13.571428571428571,-13.538461538461538,1.0,1,68.86778172807584,0,90,0,High-Performing Low-Engagement Light-Workload Studier
270814,DDD,2013B,64.72222222222223,-61.42857142857143,1.0,1,88.46743050135045,0,90,0,High-Performing Low-Engagement Light-Workload Studier
270988,EEE,2014J,51.46666666666667,-52.206896551724135,1.0,1,85.1155872327239,0,60,0,High-Performing Low-Engagement Light-Workload Studier
271036,BBB,2013B,33.38461538461539,88.0,1.0,1,79.3841032336584,3,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
271206,DDD,2013J,22.571428571428573,-19.33333333333333,1.0,1,69.79723763874874,0,60,0,High-Performing Low-Engagement Light-Workload Studier
271251,AAA,2013J,85.84615384615384,-85.02631578947368,1.0,1,73.20299407316574,0,60,0,High-Performing Low-Engagement Light-Workload Studier
271274,FFF,2013J,15.571428571428571,-14.666666666666668,1.0,1,62.56963273354695,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
271467,BBB,2014B,17.333333333333332,-18.375,1.0,1,72.94338412189254,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
271526,CCC,2014J,24.5,37.8,1.0,1,75.5410139145665,0,60,0,High-Performing Low-Engagement Light-Workload Studier
271526,DDD,2013J,21.5,-17.06896551724138,1.0,1,59.86825837297583,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
